Species,Brood Year,Stream Name,Hatchery Salmon Total,Wild Salmon Total,Number Of Spawners
Chinook,1987,South Fork Salmon Mainstem,1042.2,4168.8,5211.0
Chinook,1987,Sulphur Cr,0.0,204.0,204.0
Chinook,1987,Tucannon River,0.0,1443.0,1443.0
Chinook,1987,Upper Grande Ronde River,1739.22,381.78,2121.0
Chinook,1987,Upper Salmon River Mainstem,232.05,1132.9499999999998,1365.0
Chinook,1987,Valley Cr,0.0,735.0,735.0
Chinook,1987,Washougal R,7830.000000000001,6670.0,14500.0
Chinook,1987,Wenaha River,1506.96,149.04,1656.0
Chinook,1987,Wenatchee R,0.0,5760.0,5760.0
Chinook,1987,White Salmon R,0.0,644.0,644.0
Chinook,1987,Wind R,2328.0,0.0,2328.0
Chinook,1987,Yankee Fork Salmon R,0.0,111.0,111.0
Chinook,1988,Bear Valley Cr,0.0,3477.0,3477.0
Chinook,1988,Big Cr,0.0,1494.0,1494.0
Chinook,1988,Camas Cr,0.0,0.0,0.0
Chinook,1988,Catherine Creek,1573.1999999999998,496.79999999999995,2070.0
Chinook,1988,Chamberlain Cr,0.0,894.0,894.0
Chinook,1988,Clackamas R,10100.92,4975.08,15076.0
Chinook,1988,Clatskanie R,1206.9,134.10000000000002,1341.0
Chinook,1988,Coweeman R,0.0,7560.0,7560.0
Chinook,1988,Cowlitz R,15767.92,5540.08,21308.0
Chinook,1988,East Fork Salmon River ,41.400000000000006,2028.6,2070.0
Chinook,1988,East Fork South Fork Salmon River,42.36,1016.64,1059.0
Chinook,1988,Elochoman R,3178.3999999999996,2301.6,5480.0
Chinook,1988,Entiat R,102.41,526.6800000000001,627.0
Chinook,1988,Grays R,951.9999999999999,1768.0,2720.0
Chinook,1988,Imnaha River,316.79999999999995,1795.1999999999998,2112.0
Chinook,1988,Kalama R,49098.0,49098.0,98196.0
Chinook,1988,Lemhi R,0.0,1062.0,1062.0
Chinook,1988,Lewis R,0.0,2976.0,2976.0
Chinook,1988,Loon Cr,0.0,36.0,36.0
Chinook,1988,Lostine/Wallowa,1316.25,1608.75,2925.0
Chinook,1988,Marsh Cr,0.0,1692.0,1692.0
Chinook,1988,McKenzie R,5819.44,20632.56,26452.0
Chinook,1988,Methow R,108.9,5336.1,5445.0
Chinook,1988,Mill-Germany-Abernathy Cr,3884.92,8647.08,12532.0
Chinook,1988,Minam River,972.16,1640.52,2604.0
Chinook,1988,Pahsimeroi,780.0,0.0,780.0
Chinook,1988,Salmon R Lower Mainstem,0.0,855.0,855.0
Chinook,1988,Sandy R,8074.96,18657.84,26694.0
Chinook,1988,Secesh R,49.44,1186.56,1236.0
Chinook,1988,Snake River,771.21,1109.79,1881.0
Chinook,1988,South Fork Salmon Mainstem,1244.25,3732.75,4977.0
Chinook,1988,Sulphur Cr,0.0,909.0,909.0
Chinook,1988,Tucannon River,36.480000000000004,875.52,912.0
Chinook,1988,Upper Grande Ronde River,1528.1200000000001,132.88,1661.0
Chinook,1988,Upper Salmon River Mainstem,29.82,1461.18,1491.0
Chinook,1988,Valley Cr,0.0,366.0,366.0
Chinook,1988,Washougal R,7188.4800000000005,6123.52,13312.0
Chinook,1988,Wenaha River,1323.7,512.4000000000001,1830.0
Chinook,1988,Wenatchee R,0.0,4575.0,4575.0
Chinook,1988,White Salmon R,0.0,1528.0,1528.0
Chinook,1988,Wind R,3618.0,0.0,3618.0
Chinook,1988,Yankee Fork Salmon R,0.0,120.0,120.0
Chinook,1989,Bear Valley Cr,0.0,285.0,285.0
Chinook,1989,Big Cr,0.0,444.0,444.0
Chinook,1989,Camas Cr,0.0,273.0,273.0
Chinook,1989,Catherine Creek,357.17,217.74,573.0
Chinook,1989,Chamberlain Cr,0.0,1512.0,1512.0
Chinook,1989,Clackamas R,9329.08,4594.92,13924.0
Chinook,1989,Clatskanie R,1730.6999999999998,192.3,1923.0
Chinook,1989,Coweeman R,0.0,10196.0,10196.0
Chinook,1989,Cowlitz R,14554.32,5113.68,19668.0
Chinook,1989,East Fork Salmon River ,237.60000000000002,1082.3999999999999,1320.0
Chinook,1989,East Fork South Fork Salmon River,13.080000000000002,313.92,327.0
Chinook,1989,Elochoman R,283.03999999999996,204.95999999999998,488.0
Chinook,1989,Entiat R,100.04999999999998,244.95,345.0
Chinook,1989,Grays R,722.4,1341.6000000000001,2064.0
Chinook,1989,Imnaha River,281.07000000000005,759.9300000000001,1041.0
Chinook,1989,Kalama R,40990.0,40990.0,81980.0
Chinook,1989,Lemhi R,0.0,189.0,189.0
Chinook,1989,Lewis R,855.36,3032.6400000000003,3888.0
Chinook,1989,Loon Cr,0.0,120.0,120.0
Chinook,1989,Lostine/Wallowa,674.88,213.11999999999998,888.0
Chinook,1989,Marsh Cr,0.0,345.0,345.0
Chinook,1989,McKenzie R,6317.28,9090.72,15408.0
Chinook,1989,Methow R,0.0,4002.0,4002.0
Chinook,1989,Mill-Germany-Abernathy Cr,3462.08,7705.919999999999,11168.0
Chinook,1989,Minam River,0.0,957.0,957.0
Chinook,1989,Pahsimeroi,243.53999999999996,2.46,246.0
Chinook,1989,Salmon R Lower Mainstem,0.0,444.0,444.0
Chinook,1989,Sandy R,9050.64,20748.36,29799.0
Chinook,1989,Secesh R,31.200000000000003,748.8,780.0
Chinook,1989,Snake River,1228.4399999999998,889.56,2118.0
Chinook,1989,South Fork Salmon Mainstem,195.39,1307.6100000000001,1503.0
Chinook,1989,Sulphur Cr,0.0,66.0,66.0
Chinook,1989,Tucannon River,198.71999999999997,629.28,828.0
Chinook,1989,Upper Grande Ronde River,9.0,0.0,9.0
Chinook,1989,Upper Salmon River Mainstem,88.83000000000001,1180.17,1269.0
Chinook,1989,Valley Cr,0.0,399.0,399.0
Chinook,1989,Washougal R,9888.480000000001,8423.52,18312.0
Chinook,1989,Wenaha River,48.75,146.25,195.0
Chinook,1989,Wenatchee R,0.0,4188.0,4188.0
Chinook,1989,White Salmon R,0.0,972.0,972.0
Chinook,1989,Wind R,336.0,0.0,336.0
Chinook,1989,Yankee Fork Salmon R,0.0,90.0,90.0
Chinook,1990,Bear Valley Cr,0.0,591.0,591.0
Chinook,1990,Big Cr,0.0,297.0,297.0
Chinook,1990,Camas Cr,0.0,27.0,27.0
Chinook,1990,Catherine Creek,435.0,0.0,435.0
Chinook,1990,Chamberlain Cr,0.0,1788.0,1788.0
Chinook,1990,Clackamas R,11076.44,5455.56,16532.0
Chinook,1990,Clatskanie R,472.5,52.5,525.0
Chinook,1990,Coweeman R,0.0,3248.0,3248.0
Chinook,1990,Cowlitz R,5425.68,1906.3200000000002,7332.0
Chinook,1990,East Fork Salmon River ,360.71999999999997,641.28,1002.0
Chinook,1990,East Fork South Fork Salmon River,17.16,411.84000000000003,429.0
Chinook,1990,Elochoman R,403.67999999999995,292.32,696.0
Chinook,1990,Entiat R,85.47,691.53,777.0
Chinook,1990,Grays R,232.39999999999998,431.6,664.0
Chinook,1990,Imnaha River,568.89,592.11,1161.0
Chinook,1990,Kalama R,4314.0,4314.0,8628.0
Chinook,1990,Lemhi R,0.0,474.0,474.0
Chinook,1990,Lewis R,0.0,2252.0,2252.0
Chinook,1990,Loon Cr,0.0,0.0,0.0
Chinook,1990,Lostine/Wallowa,114.0,171.0,285.0
Chinook,1990,Marsh Cr,0.0,447.0,447.0
Chinook,1990,McKenzie R,6428.96,21523.04,27952.0
Chinook,1990,Methow R,0.0,3576.0,3576.0
Chinook,1990,Mill-Germany-Abernathy Cr,962.0,1638.0,2600.0
Chinook,1990,Minam River,887.04,696.96,1584.0
Chinook,1990,Pahsimeroi,424.65,22.35,447.0
Chinook,1990,Salmon R Lower Mainstem,0.0,294.0,294.0
Chinook,1990,Sandy R,5474.25,9744.75,15219.0
Chinook,1990,Secesh R,17.52,420.48,438.0
Chinook,1990,Snake River,773.8499999999999,231.14999999999998,1005.0
Chinook,1990,South Fork Salmon Mainstem,481.68,2194.3199999999997,2676.0
Chinook,1990,Sulphur Cr,0.0,261.0,261.0
Chinook,1990,Tucannon River,623.22,1209.78,1833.0
Chinook,1990,Upper Grande Ronde River,158.5,158.5,317.0
Chinook,1990,Upper Salmon River Mainstem,435.87,1067.1299999999999,1503.0
Chinook,1990,Valley Cr,0.0,99.0,99.0
Chinook,1990,Washougal R,4762.8,4057.2000000000003,8820.0
Chinook,1990,Wenaha River,706.6800000000001,199.32,906.0
Chinook,1990,Wenatchee R,0.0,2997.0,2997.0
Chinook,1990,White Salmon R,0.0,580.0,580.0
Chinook,1990,Wind R,33.0,0.0,33.0
Chinook,1990,Yankee Fork Salmon R,0.0,129.0,129.0
Chinook,1991,Bear Valley Cr,0.0,573.0,573.0
Chinook,1991,Big Cr,0.0,192.0,192.0
Chinook,1991,Camas Cr,0.0,102.0,102.0
Chinook,1991,Catherine Creek,167.04,24.96,192.0
Chinook,1991,Clackamas R,14986.560000000001,7381.4400000000005,22368.0
Chinook,1991,Clatskanie R,774.9000000000001,86.10000000000001,861.0
Chinook,1991,Coweeman R,0.0,1360.0,1360.0
Chinook,1991,Cowlitz R,2767.6,972.4,3740.0
Chinook,1991,East Fork Salmon River ,116.55000000000001,198.45000000000002,315.0
Chinook,1991,East Fork South Fork Salmon River,19.68,472.32,492.0
Chinook,1991,Elochoman R,713.44,70.56,784.0
Chinook,1991,Entiat R,66.0,234.0,300.0
Chinook,1991,Grays R,30.48,477.52,508.0
Chinook,1991,Imnaha River,813.45,665.55,1479.0
Chinook,1991,Kalama R,9479.68,11128.320000000002,20608.0
Chinook,1991,Lemhi R,0.0,327.0,327.0
Chinook,1991,Lewis R,0.0,1880.0,1880.0
Chinook,1991,Loon Cr,0.0,120.0,120.0
Chinook,1991,Lostine/Wallowa,171.14999999999998,317.85,489.0
Chinook,1991,Marsh Cr,0.0,312.0,312.0
Chinook,1991,McKenzie R,9088.44,8059.5599999999995,17148.0
Chinook,1991,Methow R,0.0,1980.0,1980.0
Chinook,1991,Mill-Germany-Abernathy Cr,1210.2,6857.8,8068.0
Chinook,1991,Minam River,454.86,742.14,1197.0
Chinook,1991,Pahsimeroi,207.0,18.0,225.0
Chinook,1991,Salmon R Lower Mainstem,0.0,393.0,393.0
Chinook,1991,Sandy R,6194.16,8286.84,14481.0
Chinook,1991,Secesh R,35.76,858.24,894.0
Chinook,1991,Snake River,814.2,955.8000000000001,1770.0
Chinook,1991,South Fork Salmon Mainstem,272.40000000000003,2451.6000000000004,2724.0
Chinook,1991,Sulphur Cr,0.0,324.0,324.0
Chinook,1991,Tucannon River,596.7,573.3,1170.0
Chinook,1991,Upper Grande Ronde River,53.6,80.4,134.0
Chinook,1991,Upper Salmon River Mainstem,122.39999999999999,387.59999999999997,510.0
Chinook,1991,Valley Cr,0.0,42.0,42.0
Chinook,1991,Washougal R,7786.76,6905.24,14692.0
Chinook,1991,Wenaha River,546.72,269.28000000000003,816.0
Chinook,1991,Wenatchee R,0.0,1755.0,1755.0
Chinook,1991,White Salmon R,0.0,300.0,300.0
Chinook,1991,Wind R,174.0,0.0,174.0
Chinook,1991,Yankee Fork Salmon R,0.0,66.0,66.0
Chinook,1992,Bear Valley Cr,0.0,555.0,555.0
Chinook,1992,Big Cr,0.0,324.0,324.0
Chinook,1992,Camas Cr,0.0,66.0,66.0
Chinook,1992,Catherine Creek,364.5,121.5,486.0
Chinook,1992,Chamberlain Cr,0.0,1341.0,1341.0
Chinook,1992,Clackamas R,11489.16,5658.84,17148.0
Chinook,1992,Clatskanie R,774.9000000000001,86.10000000000001,861.0
Chinook,1992,Coweeman R,0.0,4988.0,4988.0
Chinook,1992,Cowlitz R,3025.12,1062.88,4088.0
Chinook,1992,East Fork Salmon River ,107.10000000000001,102.89999999999999,210.0
Chinook,1992,East Fork South Fork Salmon River,23.52,564.48,588.0
Chinook,1992,Elochoman R,0.0,760.0,760.0
Chinook,1992,Entiat R,78.60000000000001,314.40000000000003,393.0
Chinook,1992,Grays R,0.0,436.0,436.0
Chinook,1992,Imnaha River,1728.2400000000002,545.76,2274.0
Chinook,1992,Kalama R,7660.64,7071.36,14732.0
Chinook,1992,Lemhi R,0.0,90.0,90.0
Chinook,1992,Lewis R,0.0,1340.0,1340.0
Chinook,1992,Loon Cr,0.0,165.0,165.0
Chinook,1992,Lostine/Wallowa,441.0,147.0,588.0
Chinook,1992,Marsh Cr,0.0,507.0,507.0
Chinook,1992,McKenzie R,6769.360000000001,7946.64,14716.0
Chinook,1992,Methow R,1095.6000000000001,4382.400000000001,5478.0
Chinook,1992,Mill-Germany-Abernathy Cr,1778.68,1577.32,3356.0
Chinook,1992,Minam River,1063.8000000000002,118.20000000000002,1182.0
Chinook,1992,Pahsimeroi,119.97,9.030000000000001,129.0
Chinook,1992,Salmon R Lower Mainstem,0.0,150.0,150.0
Chinook,1992,Sandy R,12627.36,13280.64,25908.0
Chinook,1992,Secesh R,39.96,959.04,999.0
Chinook,1992,Snake River,360.71999999999997,1643.28,2004.0
Chinook,1992,South Fork Salmon Mainstem,2989.98,1756.02,4746.0
Chinook,1992,Sulphur Cr,0.0,33.0,33.0
Chinook,1992,Tucannon River,744.48,947.5200000000001,1692.0
Chinook,1992,Upper Grande Ronde River,932.99,248.01,1181.0
Chinook,1992,Upper Salmon River Mainstem,136.8,223.20000000000002,360.0
Chinook,1992,Valley Cr,0.0,57.0,57.0
Chinook,1992,Washougal R,2303.04,7292.96,9596.0
Chinook,1992,Wenaha River,1736.28,171.71999999999997,1908.0
Chinook,1992,Wenatchee R,0.0,3300.0,3300.0
Chinook,1992,White Salmon R,0.0,4312.0,4312.0
Chinook,1992,Wind R,162.0,0.0,162.0
Chinook,1992,Yankee Fork Salmon R,0.0,87.0,87.0
Chinook,1993,Bear Valley Cr,0.0,2211.0,2211.0
Chinook,1993,Big Cr,0.0,828.0,828.0
Chinook,1993,Camas Cr,0.0,243.0,243.0
Chinook,1993,Catherine Creek,482.4,321.6,804.0
Chinook,1993,Chamberlain Cr,0.0,687.0,687.0
Chinook,1993,Clackamas R,10001.76,4926.24,14928.0
Chinook,1993,Clatskanie R,774.9000000000001,86.10000000000001,861.0
Chinook,1993,Coweeman R,0.0,3560.0,3560.0
Chinook,1993,Cowlitz R,5000.799999999999,319.2,5320.0
Chinook,1993,East Fork Salmon River ,172.26,784.74,957.0
Chinook,1993,East Fork South Fork Salmon River,43.8,1051.1999999999998,1095.0
Chinook,1993,Elochoman R,253.44,898.5600000000001,1152.0
Chinook,1993,Entiat R,112.32,823.6800000000001,936.0
Chinook,1993,Grays R,0.0,108.0,108.0
Chinook,1993,Imnaha River,2023.98,1294.02,3318.0
Chinook,1993,Kalama R,862.84,6981.16,7844.0
Chinook,1993,Lemhi R,0.0,138.0,138.0
Chinook,1993,Lewis R,0.0,656.0,656.0
Chinook,1993,Loon Cr,0.0,231.0,231.0
Chinook,1993,Lostine/Wallowa,766.53,736.47,1503.0
Chinook,1993,Marsh Cr,0.0,939.0,939.0
Chinook,1993,McKenzie R,4122.639999999999,10093.359999999999,14216.0
Chinook,1993,Methow R,1335.6,3116.3999999999996,4452.0
Chinook,1993,Mill-Germany-Abernathy Cr,1026.6,2513.4,3540.0
Chinook,1993,Minam River,547.8,697.2,1245.0
Chinook,1993,Pahsimeroi,375.36,32.64,408.0
Chinook,1993,Salmon R Lower Mainstem,0.0,276.0,276.0
Chinook,1993,Sandy R,11534.400000000001,15951.6,27486.0
Chinook,1993,Secesh R,41.519999999999996,996.4799999999999,1038.0
Chinook,1993,Snake River,628.3199999999999,2227.6800000000003,2856.0
Chinook,1993,South Fork Salmon Mainstem,2863.08,3643.92,6507.0
Chinook,1993,Sulphur Cr,0.0,396.0,396.0
Chinook,1993,Tucannon River,601.6800000000001,706.32,1308.0
Chinook,1993,Upper Grande Ronde River,768.46,229.54000000000002,998.0
Chinook,1993,Upper Salmon River Mainstem,314.16,807.8399999999999,1122.0
Chinook,1993,Valley Cr,0.0,189.0,189.0
Chinook,1993,Washougal R,7534.08,8161.92,15696.0
Chinook,1993,Wenaha River,465.06000000000006,545.94,1011.0
Chinook,1993,Wenatchee R,1430.4,2145.6,3576.0
Chinook,1993,White Salmon R,12.959999999999999,419.03999999999996,432.0
Chinook,1993,Wind R,0.0,0.0,0.0
Chinook,1993,Yankee Fork Salmon R,0.0,60.0,60.0
Chinook,1994,Bear Valley Cr,0.0,102.0,102.0
Chinook,1994,Big Cr,0.0,45.0,45.0
Chinook,1994,Camas Cr,0.0,18.0,18.0
Chinook,1994,Catherine Creek,42.0,42.0,84.0
Chinook,1994,Chamberlain Cr,0.0,411.0,411.0
Chinook,1994,Clackamas R,7064.4800000000005,3479.52,10544.0
Chinook,1994,Clatskanie R,367.20000000000005,40.800000000000004,408.0
Chinook,1994,Coweeman R,0.0,6780.0,6780.0
Chinook,1994,Cowlitz R,3969.0000000000005,931.0,4900.0
Chinook,1994,East Fork Salmon River ,32.4,57.599999999999994,90.0
Chinook,1994,East Fork South Fork Salmon River,6.12,146.88,153.0
Chinook,1994,Elochoman R,56.480000000000004,2767.52,2824.0
Chinook,1994,Entiat R,11.25,213.75,225.0
Chinook,1994,Grays R,0.0,120.0,120.0
Chinook,1994,Imnaha River,340.56,433.44000000000005,774.0
Chinook,1994,Kalama R,2365.2000000000003,6394.8,8760.0
Chinook,1994,Lemhi R,0.0,42.0,42.0
Chinook,1994,Lewis R,0.0,2440.0,2440.0
Chinook,1994,Loon Cr,0.0,6.0,6.0
Chinook,1994,Lostine/Wallowa,50.25,150.75,201.0
Chinook,1994,Marsh Cr,0.0,39.0,39.0
Chinook,1994,McKenzie R,2772.88,3255.1200000000003,6028.0
Chinook,1994,Methow R,204.11999999999998,767.88,972.0
Chinook,1994,Mill-Germany-Abernathy Cr,9249.6,6166.400000000001,15416.0
Chinook,1994,Minam River,71.28,90.72,162.0
Chinook,1994,Pahsimeroi,77.75999999999999,30.240000000000006,108.0
Chinook,1994,Salmon R Lower Mainstem,0.0,51.0,51.0
Chinook,1994,Sandy R,6729.84,7457.160000000001,14187.0
Chinook,1994,Secesh R,12.120000000000001,290.88,303.0
Chinook,1994,Snake River,599.94,1218.0600000000002,1818.0
Chinook,1994,South Fork Salmon Mainstem,546.48,1109.52,1656.0
Chinook,1994,Sulphur Cr,0.0,0.0,0.0
Chinook,1994,Tucannon River,63.0,147.0,210.0
Chinook,1994,Upper Grande Ronde River,25.46,12.54,38.0
Chinook,1994,Upper Salmon River Mainstem,8.280000000000001,198.71999999999997,207.0
Chinook,1994,Valley Cr,0.0,72.0,72.0
Chinook,1994,Washougal R,4665.599999999999,10886.4,15552.0
Chinook,1994,Wenaha River,360.0,90.0,450.0
Chinook,1994,Wenatchee R,235.20000000000002,604.8,840.0
Chinook,1994,White Salmon R,34.56,1117.44,1152.0
Chinook,1994,Wind R,33.0,0.0,33.0
Chinook,1994,Yankee Fork Salmon R,0.0,6.0,6.0
Chinook,1995,Bear Valley Cr,0.0,51.0,51.0
Chinook,1995,Big Cr,0.0,30.0,30.0
Chinook,1995,Camas Cr,0.0,0.0,0.0
Chinook,1995,Catherine Creek,0.0,114.0,114.0
Chinook,1995,Chamberlain Cr,0.0,207.0,207.0
Chinook,1995,Clackamas R,5360.0,2640.0,8000.0
Chinook,1995,Clatskanie R,523.8,58.2,582.0
Chinook,1995,Coweeman R,0.0,5472.0,5472.0
Chinook,1995,Cowlitz R,4767.6,712.4,5480.0
Chinook,1995,East Fork Salmon River ,11.879999999999999,21.12,33.0
Chinook,1995,East Fork South Fork Salmon River,2.7600000000000002,66.24,69.0
Chinook,1995,Elochoman R,312.0,312.0,624.0
Chinook,1995,Entiat R,18.36,35.64,54.0
Chinook,1995,Grays R,0.0,36.0,36.0
Chinook,1995,Imnaha River,413.15999999999997,525.8400000000001,939.0
Chinook,1995,Kalama R,3836.56,8539.439999999999,12376.0
Chinook,1995,Lemhi R,0.0,30.0,30.0
Chinook,1995,Lewis R,0.0,1636.0,1636.0
Chinook,1995,Loon Cr,0.0,0.0,0.0
Chinook,1995,Lostine/Wallowa,0.0,111.0,111.0
Chinook,1995,Marsh Cr,0.0,0.0,0.0
Chinook,1995,McKenzie R,2649.36,3658.64,6308.0
Chinook,1995,Methow R,31.740000000000002,106.26,138.0
Chinook,1995,Mill-Germany-Abernathy Cr,2734.2,2845.8,5580.0
Chinook,1995,Minam River,0.0,210.0,210.0
Chinook,1995,Pahsimeroi,35.64,45.36,81.0
Chinook,1995,Salmon R Lower Mainstem,0.0,33.0,33.0
Chinook,1995,Sandy R,6401.5199999999995,11253.480000000001,17655.0
Chinook,1995,Secesh R,8.52,204.48,213.0
Chinook,1995,Snake River,859.95,1051.0500000000002,1911.0
Chinook,1995,South Fork Salmon Mainstem,302.4,369.6,672.0
Chinook,1995,Sulphur Cr,0.0,6.0,6.0
Chinook,1995,Tucannon River,20.13,12.870000000000001,33.0
Chinook,1995,Upper Grande Ronde River,0.0,66.0,66.0
Chinook,1995,Upper Salmon River Mainstem,5.4,48.599999999999994,54.0
Chinook,1995,Valley Cr,0.0,0.0,0.0
Chinook,1995,Washougal R,7473.72,4778.28,12252.0
Chinook,1995,Wenaha River,84.15,170.85000000000002,255.0
Chinook,1995,Wenatchee R,109.62,64.38,174.0
Chinook,1995,White Salmon R,30.36,981.64,1012.0
Chinook,1995,Wind R,12.0,0.0,12.0
Chinook,1995,Yankee Fork Salmon R,0.0,0.0,0.0
Chinook,1996,Bear Valley Cr,0.0,183.0,183.0
Chinook,1996,Big Cr,0.0,15.0,15.0
Chinook,1996,Camas Cr,0.0,9.0,9.0
Chinook,1996,Catherine Creek,0.0,105.0,105.0
Chinook,1996,Chamberlain Cr,0.0,240.0,240.0
Chinook,1996,Clackamas R,2902.44,1429.5600000000002,4332.0
Chinook,1996,Clatskanie R,2886.3,320.70000000000005,3207.0
Chinook,1996,Coweeman R,0.0,9220.0,9220.0
Chinook,1996,Cowlitz R,2226.0,3074.0,5300.0
Chinook,1996,East Fork Salmon River ,36.300000000000004,29.700000000000003,66.0
Chinook,1996,East Fork South Fork Salmon River,0.0,180.0,180.0
Chinook,1996,Elochoman R,724.88,1407.1200000000001,2132.0
Chinook,1996,Entiat R,26.400000000000002,105.60000000000001,132.0
Chinook,1996,Grays R,582.4,537.6,1120.0
Chinook,1996,Imnaha River,277.92,880.08,1158.0
Chinook,1996,Kalama R,23914.24,18789.76,42704.0
Chinook,1996,Lemhi R,0.0,171.0,171.0
Chinook,1996,Lewis R,0.0,1612.0,1612.0
Chinook,1996,Loon Cr,0.0,6.0,6.0
Chinook,1996,Lostine/Wallowa,0.0,288.0,288.0
Chinook,1996,Marsh Cr,0.0,75.0,75.0
Chinook,1996,McKenzie R,1374.72,4353.28,5728.0
Chinook,1996,Methow R,14.850000000000001,84.15,99.0
Chinook,1996,Mill-Germany-Abernathy Cr,1091.1200000000001,1280.88,2372.0
Chinook,1996,Minam River,46.650000000000006,886.3499999999999,933.0
Chinook,1996,Pahsimeroi,6.12,146.88,153.0
Chinook,1996,Salmon R Lower Mainstem,0.0,132.0,132.0
Chinook,1996,Sandy R,7134.2699999999995,6905.7300000000005,14040.0
Chinook,1996,Secesh R,0.0,531.0,531.0
Chinook,1996,Snake River,827.0999999999999,1929.8999999999999,2757.0
Chinook,1996,South Fork Salmon Mainstem,253.23,847.7700000000001,1101.0
Chinook,1996,Sulphur Cr,0.0,84.0,84.0
Chinook,1996,Tucannon River,150.96,257.04,408.0
Chinook,1996,Upper Grande Ronde River,0.0,210.0,210.0
Chinook,1996,Upper Salmon River Mainstem,10.200000000000001,193.79999999999998,204.0
Chinook,1996,Valley Cr,0.0,24.0,24.0
Chinook,1996,Washougal R,9697.72,1986.2800000000002,11684.0
Chinook,1996,Wenaha River,25.98,1273.02,1299.0
Chinook,1996,Wenatchee R,136.5,409.5,546.0
Chinook,1996,White Salmon R,3.84,124.16,128.0
Chinook,1996,Wind R,498.0,0.0,498.0
Chinook,1996,Yankee Fork Salmon R,0.0,12.0,12.0
Chinook,1997,Bear Valley Cr,0.0,705.0,705.0
Chinook,1997,Big Cr,0.0,489.0,489.0
Chinook,1997,Camas Cr,0.0,66.0,66.0
Chinook,1997,Catherine Creek,0.0,309.0,309.0
Chinook,1997,Chamberlain Cr,0.0,447.0,447.0
Chinook,1997,Clackamas R,4143.280000000001,2040.72,6184.0
Chinook,1997,Clatskanie R,418.5,46.5,465.0
Chinook,1997,Coweeman R,0.0,2756.0,2756.0
Chinook,1997,Cowlitz R,2247.84,5780.16,8028.0
Chinook,1997,East Fork Salmon River ,44.82,204.18,249.0
Chinook,1997,East Fork South Fork Salmon River,14.580000000000002,714.42,729.0
Chinook,1997,Elochoman R,6675.0,825.0,7500.0
Chinook,1997,Entiat R,41.31,201.68999999999997,243.0
Chinook,1997,Grays R,21.599999999999998,38.4,60.0
Chinook,1997,Imnaha River,914.5500000000001,492.44999999999993,1407.0
Chinook,1997,Kalama R,8515.199999999999,5676.8,14192.0
Chinook,1997,Lemhi R,0.0,297.0,297.0
Chinook,1997,Lewis R,0.0,1220.0,1220.0
Chinook,1997,Loon Cr,0.0,165.0,165.0
Chinook,1997,Lostine/Wallowa,27.14,553.86,581.0
Chinook,1997,Marsh Cr,0.0,486.0,486.0
Chinook,1997,McKenzie R,710.4,3729.6,4440.0
Chinook,1997,Methow R,239.57999999999998,849.42,1089.0
Chinook,1997,Mill-Germany-Abernathy Cr,1857.24,554.76,2412.0
Chinook,1997,Minam River,22.560000000000002,541.4399999999999,564.0
Chinook,1997,Pahsimeroi,62.64,153.35999999999999,216.0
Chinook,1997,Salmon R Lower Mainstem,0.0,276.0,276.0
Chinook,1997,Sandy R,13215.599999999999,22025.4,35241.0
Chinook,1997,Secesh R,31.409999999999997,1015.5899999999999,1047.0
Chinook,1997,Snake River,634.41,2386.59,3021.0
Chinook,1997,South Fork Salmon Mainstem,2413.44,1357.56,3771.0
Chinook,1997,Sulphur Cr,0.0,111.0,111.0
Chinook,1997,Tucannon River,232.14000000000004,205.85999999999996,438.0
Chinook,1997,Upper Grande Ronde River,0.0,183.0,183.0
Chinook,1997,Upper Salmon River Mainstem,16.02,250.98,267.0
Chinook,1997,Valley Cr,0.0,99.0,99.0
Chinook,1997,Washougal R,16434.88,2241.12,18676.0
Chinook,1997,Wenaha River,25.29,817.71,843.0
Chinook,1997,Wenatchee R,595.1700000000001,571.8299999999999,1167.0
Chinook,1997,White Salmon R,99.2,396.8,496.0
Chinook,1997,Wind R,444.0,0.0,444.0
Chinook,1997,Yankee Fork Salmon R,0.0,27.0,27.0
Chinook,1998,Bear Valley Cr,0.0,1266.0,1266.0
Chinook,1998,Big Cr,0.0,222.0,222.0
Chinook,1998,Camas Cr,0.0,150.0,150.0
Chinook,1998,Catherine Creek,0.0,273.0,273.0
Chinook,1998,Chamberlain Cr,0.0,69.0,69.0
Chinook,1998,Clackamas R,4561.360000000001,2246.6400000000003,6808.0
Chinook,1998,Clatskanie R,577.8,64.2,642.0
Chinook,1998,Coweeman R,0.0,1964.0,1964.0
Chinook,1998,Cowlitz R,4195.8,2464.2,6660.0
Chinook,1998,East Fork Salmon River ,26.67,354.33,381.0
Chinook,1998,East Fork South Fork Salmon River,0.0,371.0,371.0
Chinook,1998,Elochoman R,684.0,228.0,912.0
Chinook,1998,Entiat R,32.33,127.20000000000002,159.0
Chinook,1998,Grays R,226.56,157.44,384.0
Chinook,1998,Imnaha River,615.33,545.67,1161.0
Chinook,1998,Kalama R,5400.2,12019.8,17420.0
Chinook,1998,Lemhi R,0.0,237.0,237.0
Chinook,1998,Lewis R,0.0,508.0,508.0
Chinook,1998,Loon Cr,0.0,315.0,315.0
Chinook,1998,Lostine/Wallowa,0.0,563.0,563.0
Chinook,1998,Marsh Cr,0.0,705.0,705.0
Chinook,1998,McKenzie R,1774.08,5617.92,7392.0
