Species,Brood Year,Stream Name,Hatchery Salmon Total,Wild Salmon Total,Number Of Spawners
Steelhead,1998,Green R,223.64999999999998,7231.349999999999,7455.0
Steelhead,1998,Hood R,1823.97,747.0300000000001,2571.0
Steelhead,1998,Imnaha River,0.0,192.0,192.0
Steelhead,1998,John Day Lower Mainstem,78.24000000000001,1877.7599999999998,1956.0
Steelhead,1998,John Day Upper Mainstem,88.32000000000001,2119.68,2208.0
Steelhead,1998,Joseph Creek,0.0,9512.0,9512.0
Steelhead,1998,Lake Washington,0.0,1752.0,1752.0
Steelhead,1998,Methow River,5988.78,185.21999999999997,6174.0
Steelhead,1998,Middle Fork John Day River,57.24000000000001,1373.7599999999998,1431.0
Steelhead,1998,Molalla R,620.84,5023.16,5644.0
Steelhead,1998,Morse Cr,0.0,204.0,204.0
Steelhead,1998,Naches Cr,172.8,907.1999999999999,1080.0
Steelhead,1998,Nisqually R,0.0,2163.0,2163.0
Steelhead,1998,North Fork John Day,122.52000000000001,2940.48,3063.0
Steelhead,1998,Okanogan River,3804.3599999999997,77.64,3882.0
Steelhead,1998,Pilchuck R,0.0,3116.0,3116.0
Steelhead,1998,Port Angeles,0.0,410.0,410.0
Steelhead,1998,Puyallup R,311.4,2283.6000000000004,2595.0
Steelhead,1998,Samish R,0.0,1758.0,1758.0
Steelhead,1998,Sandy R,317.88,2331.12,2649.0
Steelhead,1998,Santiam R N,3430.35,7937.999999999999,11340.0
Steelhead,1998,Santiam R S,0.0,4172.0,4172.0
Steelhead,1998,Satus Cr,198.24,1040.7599999999998,1239.0
Steelhead,1998,Skagit R,1421.46,22269.539999999997,23691.0
Steelhead,1998,Skokomish R,0.0,1119.0,1119.0
Steelhead,1998,Snohomish R,1562.22,15795.78,17358.0
Steelhead,1998,Snoqualmie R,0.0,4008.0,4008.0
Steelhead,1998,South Fork John Day River,13.8,331.2,345.0
Steelhead,1998,Stillaguamish R,248.85000000000002,3306.1499999999996,3555.0
Steelhead,1998,Strait of Juan de Fuca Independents,0.0,820.0,820.0
Steelhead,1998,Strait of Juan de Fuca Tributaries,0.0,192.0,192.0
Steelhead,1998,Tahuya R,0.0,252.0,252.0
Steelhead,1998,Tolt R,0.0,1098.0,1098.0
Steelhead,1998,Toppenish Cr,74.88,393.12,468.0
Steelhead,1998,Touchet R,201.24,1475.76,1677.0
Steelhead,1998,Umatilla R,2290.5,2290.5,4581.0
Steelhead,1998,Upper Grande Ronde River,1405.5600000000002,6862.4400000000005,8268.0
Steelhead,1998,Walla Walla R,17.19,1701.81,1719.0
Steelhead,1998,Wenatchee River,1047.48,758.52,1806.0
Steelhead,1998,West Hood Canal,0.0,219.0,219.0
Steelhead,1998,White R,0.0,1320.0,1320.0
Steelhead,1998,Yakima R Upper,0.0,186.0,186.0
Steelhead,1999, ,0.0,30480.0,30480.0
Steelhead,1999,Calapooia R,0.0,1056.0,1056.0
Steelhead,1999,Clackamas R,279.35999999999996,884.64,1164.0
Steelhead,1999,Deschutes River East Side,2098.4399999999996,5137.5599999999995,7236.0
Steelhead,1999,Deschutes River West Side,487.0799999999999,865.92,1353.0
Steelhead,1999,East Hood Canal,0.0,1260.0,1260.0
Steelhead,1999,Elwha R,1794.0,0.0,1794.0
Steelhead,1999,Entiat River,759.51,113.49,873.0
Steelhead,1999,Fifteenmile Creek,0.0,2598.0,2598.0
Steelhead,1999,Green R,243.0,7857.0,8100.0
Steelhead,1999,Hood R,569.16,1062.84,1632.0
Steelhead,1999,Imnaha River,0.0,72.0,72.0
Steelhead,1999,John Day Lower Mainstem,115.98000000000002,5683.0199999999995,5799.0
Steelhead,1999,John Day Upper Mainstem,19.98,979.02,999.0
Steelhead,1999,Joseph Creek,0.0,6399.0,6399.0
Steelhead,1999,Lake Washington,0.0,660.0,660.0
Steelhead,1999,Methow River,3868.41,382.59000000000003,4251.0
Steelhead,1999,Middle Fork John Day River,57.900000000000006,2837.1,2895.0
Steelhead,1999,Molalla R,43.6,4316.4,4360.0
Steelhead,1999,Morse Cr,0.0,162.0,162.0
Steelhead,1999,Naches Cr,51.900000000000006,986.0999999999999,1038.0
Steelhead,1999,Nisqually R,0.0,1590.0,1590.0
Steelhead,1999,North Fork John Day,99.60000000000001,4880.4,4980.0
Steelhead,1999,Okanogan River,2396.85,126.15,2523.0
Steelhead,1999,Pilchuck R,0.0,2540.0,2540.0
Steelhead,1999,Port Angeles,0.0,298.0,298.0
Steelhead,1999,Puyallup R,613.9200000000001,3223.08,3837.0
Steelhead,1999,Samish R,0.0,1851.0,1851.0
Steelhead,1999,Sandy R,0.0,2448.0,2448.0
Steelhead,1999,Santiam R N,3261.6000000000004,8818.4,12080.0
Steelhead,1999,Santiam R S,0.0,6992.0,6992.0
Steelhead,1999,Satus Cr,52.95,1006.05,1059.0
Steelhead,1999,Skagit R,731.8799999999999,23664.12,24396.0
Steelhead,1999,Skokomish R,0.0,933.0,933.0
Steelhead,1999,Snohomish R,2371.71,19189.29,21561.0
Steelhead,1999,Snoqualmie R,0.0,4328.0,4328.0
Steelhead,1999,South Fork John Day River,6.300000000000001,308.7,315.0
Steelhead,1999,Stillaguamish R,660.24,2090.7599999999998,2751.0
Steelhead,1999,Strait of Juan de Fuca Independents,0.0,596.0,596.0
Steelhead,1999,Strait of Juan de Fuca Tributaries,0.0,165.0,165.0
Steelhead,1999,Tahuya R,0.0,680.0,680.0
Steelhead,1999,Tolt R,0.0,642.0,642.0
Steelhead,1999,Toppenish Cr,31.800000000000004,604.1999999999999,636.0
Steelhead,1999,Touchet R,182.91,1224.09,1407.0
Steelhead,1999,Umatilla R,1721.52,3060.48,4782.0
Steelhead,1999,Upper Grande Ronde River,1366.1999999999998,2428.8,3795.0
Steelhead,1999,Walla Walla R,0.0,1263.0,1263.0
Steelhead,1999,Wenatchee River,309.3,721.6999999999999,1031.0
Steelhead,1999,West Hood Canal,0.0,534.0,534.0
Steelhead,1999,White R,0.0,1878.0,1878.0
Steelhead,1999,Yakima R Upper,0.0,126.0,126.0
Steelhead,2000, ,0.0,14160.0,14160.0
Steelhead,2000,Calapooia R,0.0,900.0,900.0
Steelhead,2000,Clackamas R,395.54999999999995,2241.45,2637.0
Steelhead,2000,Deschutes River East Side,2505.5,7516.5,10022.0
Steelhead,2000,Deschutes River West Side,575.0699999999999,1407.93,1983.0
Steelhead,2000,Dungeness R,20.52,492.48,513.0
Steelhead,2000,East Hood Canal,0.0,792.0,792.0
Steelhead,2000,Elwha R,750.0,0.0,750.0
Steelhead,2000,Entiat River,481.08000000000004,151.92000000000002,633.0
Steelhead,2000,Fifteenmile Creek,0.0,2848.0,2848.0
Steelhead,2000,Green R,162.0,5238.0,5400.0
Steelhead,2000,Hood R,690.54,3023.46,3714.0
Steelhead,2000,Imnaha River,0.0,267.0,267.0
Steelhead,2000,John Day Lower Mainstem,1635.66,16538.34,18174.0
Steelhead,2000,John Day Upper Mainstem,167.94,1698.06,1866.0
Steelhead,2000,Joseph Creek,0.0,6060.0,6060.0
Steelhead,2000,Lake Washington,0.0,144.0,144.0
Steelhead,2000,Methow River,4865.88,792.1200000000001,5658.0
Steelhead,2000,Middle Fork John Day River,315.63,3191.37,3507.0
Steelhead,2000,Molalla R,0.0,7592.0,7592.0
Steelhead,2000,Morse Cr,0.0,324.0,324.0
Steelhead,2000,Naches Cr,46.89,1516.1100000000001,1563.0
Steelhead,2000,Nisqually R,0.0,1233.0,1233.0
Steelhead,2000,North Fork John Day,634.5,6415.5,7050.0
Steelhead,2000,Okanogan River,3024.96,263.04,3288.0
Steelhead,2000,Pilchuck R,0.0,1180.0,1180.0
Steelhead,2000,Port Angeles,0.0,413.0,413.0
Steelhead,2000,Puyallup R,654.0,1962.0,2616.0
Steelhead,2000,Samish R,0.0,2094.0,2094.0
Steelhead,2000,Sandy R,0.0,2223.0,2223.0
Steelhead,2000,Santiam R N,1335.36,9792.64,11128.0
Steelhead,2000,Santiam R S,0.0,6432.0,6432.0
Steelhead,2000,Satus Cr,36.72,1187.28,1224.0
Steelhead,2000,Skagit R,232.56,11395.44,11628.0
Steelhead,2000,Skokomish R,0.0,783.0,783.0
Steelhead,2000,Snohomish R,1161.0,8514.0,9675.0
Steelhead,2000,Snoqualmie R,0.0,1348.0,1348.0
Steelhead,2000,South Fork John Day River,77.75999999999999,786.24,864.0
Steelhead,2000,Stillaguamish R,402.80999999999995,986.1899999999998,1389.0
Steelhead,2000,Strait of Juan de Fuca Independents,0.0,826.0,826.0
Steelhead,2000,Strait of Juan de Fuca Tributaries,0.0,498.0,498.0
Steelhead,2000,Tahuya R,0.0,382.0,382.0
Steelhead,2000,Tolt R,0.0,555.0,555.0
Steelhead,2000,Toppenish Cr,40.14,1297.8600000000001,1338.0
Steelhead,2000,Touchet R,76.56,880.44,957.0
Steelhead,2000,Umatilla R,1805.7300000000002,6045.27,7851.0
Steelhead,2000,Upper Grande Ronde River,943.0799999999999,2308.92,3252.0
Steelhead,2000,Walla Walla R,71.28,2304.7200000000003,2376.0
Steelhead,2000,Wenatchee River,2007.2,1080.8,3088.0
Steelhead,2000,West Hood Canal,0.0,444.0,444.0
Steelhead,2000,White R,0.0,1794.0,1794.0
Steelhead,2000,Yakima R Upper,0.0,180.0,180.0
Steelhead,2001, ,0.0,11088.0,11088.0
Steelhead,2001,Calapooia R,0.0,1784.0,1784.0
Steelhead,2001,Clackamas R,1658.88,4485.12,6144.0
Steelhead,2001,Deschutes River East Side,4202.1,25812.899999999998,30015.0
Steelhead,2001,Deschutes River West Side,469.20000000000005,2290.7999999999997,2760.0
Steelhead,2001,Dungeness R,11.16,546.84,558.0
Steelhead,2001,East Hood Canal,0.0,675.0,675.0
Steelhead,2001,Elwha R,585.0,0.0,585.0
Steelhead,2001,Entiat River,841.3799999999999,295.62,1137.0
Steelhead,2001,Fifteenmile Creek,0.0,2019.0,2019.0
Steelhead,2001,Green R,179.28,4302.72,4482.0
Steelhead,2001,Hood R,1982.9999999999995,3159.0,5142.0
Steelhead,2001,Imnaha River,0.0,228.0,228.0
Steelhead,2001,John Day Lower Mainstem,1645.92,16642.08,18288.0
Steelhead,2001,John Day Upper Mainstem,167.13,1689.87,1857.0
Steelhead,2001,Joseph Creek,0.0,7788.0,7788.0
Steelhead,2001,Lake Washington,0.0,126.0,126.0
Steelhead,2001,Methow River,8977.5,997.5,9975.0
Steelhead,2001,Middle Fork John Day River,314.28,3177.7200000000003,3492.0
Steelhead,2001,Molalla R,0.0,6616.0,6616.0
Steelhead,2001,Morse Cr,0.0,198.0,198.0
Steelhead,2001,Naches Cr,60.0,2940.0,3000.0
Steelhead,2001,Nisqually R,0.0,720.0,720.0
Steelhead,2001,Nooksack R,54.0,0.0,54.0
Steelhead,2001,North Fork John Day,660.96,6683.040000000001,7344.0
Steelhead,2001,Okanogan River,5515.92,352.08,5868.0
Steelhead,2001,Pilchuck R,0.0,924.0,924.0
Steelhead,2001,Port Angeles,0.0,242.0,242.0
Steelhead,2001,Puyallup R,251.10000000000002,1422.9,1674.0
Steelhead,2001,Samish R,0.0,2643.0,2643.0
Steelhead,2001,Sandy R,0.0,2706.0,2706.0
Steelhead,2001,Santiam R N,0.0,13500.0,13500.0
Steelhead,2001,Santiam R S,0.0,13072.0,13072.0
Steelhead,2001,Satus Cr,33.34,1633.66,1667.0
Steelhead,2001,Skagit R,877.3199999999999,13744.679999999998,14622.0
Steelhead,2001,Skokomish R,0.0,858.0,858.0
Steelhead,2001,Snohomish R,1405.95,9409.05,10815.0
Steelhead,2001,Snoqualmie R,0.0,2790.0,2790.0
Steelhead,2001,South Fork John Day River,155.51999999999998,1572.48,1728.0
Steelhead,2001,Stillaguamish R,245.70000000000002,1644.3000000000002,1890.0
Steelhead,2001,Strait of Juan de Fuca Independents,0.0,484.0,484.0
Steelhead,2001,Strait of Juan de Fuca Tributaries,0.0,174.0,174.0
Steelhead,2001,Tahuya R,0.0,266.0,266.0
Steelhead,2001,Tolt R,0.0,501.0,501.0
Steelhead,2001,Toppenish Cr,61.58,3017.42,3079.0
Steelhead,2001,Touchet R,30.69,992.31,1023.0
Steelhead,2001,Umatilla R,2721.6000000000004,7358.4,10080.0
Steelhead,2001,Upper Grande Ronde River,797.1600000000001,4896.84,5694.0
Steelhead,2001,Walla Walla R,175.8,3340.2,3516.0
Steelhead,2001,Wenatchee River,2880.8599999999997,2086.14,4967.0
Steelhead,2001,West Hood Canal,0.0,354.0,354.0
Steelhead,2001,White R,0.0,1710.0,1710.0
Steelhead,2001,Yakima R Upper,25.650000000000002,487.34999999999997,513.0
Steelhead,2002, ,0.0,6696.0,6696.0
Steelhead,2002,Calapooia R,0.0,1404.0,1404.0
Steelhead,2002,Clackamas R,2997.0,6993.0,9990.0
Steelhead,2002,Deschutes River East Side,2501.9400000000005,15369.059999999998,17871.0
Steelhead,2002,Deschutes River West Side,853.53,2857.4700000000003,3711.0
Steelhead,2002,Dungeness R,36.0,0.0,36.0
Steelhead,2002,East Hood Canal,0.0,528.0,528.0
Steelhead,2002,Elwha R,1599.0,0.0,1599.0
Steelhead,2002,Entiat River,1591.92,784.08,2376.0
Steelhead,2002,Fifteenmile Creek,0.0,4363.0,4363.0
Steelhead,2002,Green R,410.52,3321.4800000000005,3732.0
Steelhead,2002,Hood R,2428.8,4084.2,6513.0
Steelhead,2002,Imnaha River,0.0,360.0,360.0
Steelhead,2002,John Day Lower Mainstem,3343.8600000000006,22378.14,25722.0
Steelhead,2002,John Day Upper Mainstem,531.3000000000001,4781.700000000001,5313.0
Steelhead,2002,Joseph Creek,0.0,14255.0,14255.0
Steelhead,2002,Lake Washington,0.0,114.0,114.0
Steelhead,2002,Methow River,27475.260000000002,1753.7399999999998,29229.0
Steelhead,2002,Middle Fork John Day River,1043.4,9390.6,10434.0
Steelhead,2002,Molalla R,0.0,9904.0,9904.0
Steelhead,2002,Morse Cr,0.0,142.0,142.0
Steelhead,2002,Naches Cr,43.95,4351.049999999999,4395.0
Steelhead,2002,Nisqually R,0.0,1059.0,1059.0
Steelhead,2002,Nooksack R,579.0,0.0,579.0
Steelhead,2002,North Fork John Day,1361.7,12255.3,13617.0
Steelhead,2002,Okanogan River,15411.36,476.64,15888.0
Steelhead,2002,Pilchuck R,0.0,558.0,558.0
Steelhead,2002,Port Angeles,0.0,196.0,196.0
Steelhead,2002,Puyallup R,523.9499999999999,973.0500000000001,1497.0
Steelhead,2002,Samish R,0.0,2577.0,2577.0
Steelhead,2002,Sandy R,0.0,3093.0,3093.0
Steelhead,2002,Santiam R N,0.0,12908.0,12908.0
Steelhead,2002,Santiam R S,0.0,9128.0,9128.0
Steelhead,2002,Satus Cr,33.68,3334.3199999999997,3368.0
Steelhead,2002,Skagit R,1222.41,16240.590000000002,17463.0
Steelhead,2002,Skokomish R,468.0,0.0,468.0
Steelhead,2002,Snohomish R,3449.6400000000003,6696.36,10146.0
Steelhead,2002,Snoqualmie R,0.0,1578.0,1578.0
Steelhead,2002,South Fork John Day River,328.20000000000005,2953.8,3282.0
Steelhead,2002,Stillaguamish R,573.48,488.52,1062.0
Steelhead,2002,Strait of Juan de Fuca Independents,0.0,392.0,392.0
Steelhead,2002,Strait of Juan de Fuca Tributaries,0.0,84.0,84.0
Steelhead,2002,Tahuya R,0.0,194.0,194.0
Steelhead,2002,Tolt R,0.0,345.0,345.0
Steelhead,2002,Toppenish Cr,35.33,3497.67,3533.0
Steelhead,2002,Touchet R,103.68,1624.3199999999997,1728.0
Steelhead,2002,Umatilla R,4813.68,10714.32,15528.0
Steelhead,2002,Upper Grande Ronde River,474.30000000000007,4268.700000000001,4743.0
Steelhead,2002,Walla Walla R,217.32,5215.68,5433.0
Steelhead,2002,Wenatchee River,9153.66,5852.34,15006.0
Steelhead,2002,West Hood Canal,0.0,984.0,984.0
Steelhead,2002,White R,0.0,1842.0,1842.0
Steelhead,2002,Yakima R Upper,8.01,792.99,801.0
Steelhead,2003, ,0.0,16704.0,16704.0
Steelhead,2003,Calapooia R,0.0,1832.0,1832.0
Steelhead,2003,Clackamas R,1544.4,6177.6,7722.0
Steelhead,2003,Deschutes River East Side,2639.3399999999997,12023.66,14663.0
Steelhead,2003,Deschutes River West Side,790.5,3859.5,4650.0
Steelhead,2003,Dungeness R,30.0,0.0,30.0
Steelhead,2003,East Hood Canal,0.0,363.0,363.0
Steelhead,2003,Elwha R,972.0,0.0,972.0
Steelhead,2003,Entiat River,1012.3199999999999,355.68,1368.0
Steelhead,2003,Fifteenmile Creek,0.0,3531.0,3531.0
Steelhead,2003,Green R,102.35999999999999,5015.639999999999,5118.0
Steelhead,2003,Hood R,2749.14,3577.86,6327.0
Steelhead,2003,Imnaha River,0.0,609.0,609.0
Steelhead,2003,John Day Lower Mainstem,1179.0,6681.0,7860.0
Steelhead,2003,John Day Upper Mainstem,285.12,2306.88,2592.0
Steelhead,2003,Joseph Creek,0.0,7143.0,7143.0
Steelhead,2003,Lake Washington,0.0,60.0,60.0
Steelhead,2003,Methow River,12161.85,1503.15,13665.0
Steelhead,2003,Middle Fork John Day River,408.54,3305.46,3714.0
Steelhead,2003,Molalla R,0.0,6828.0,6828.0
Steelhead,2003,Morse Cr,0.0,168.0,168.0
Steelhead,2003,Naches Cr,43.38,2125.62,2169.0
Steelhead,2003,Nisqually R,0.0,1098.0,1098.0
Steelhead,2003,Nooksack R,21.0,0.0,21.0
Steelhead,2003,North Fork John Day,1064.58,8613.42,9678.0
Steelhead,2003,Okanogan River,7636.5599999999995,487.43999999999994,8124.0
Steelhead,2003,Pilchuck R,0.0,1392.0,1392.0
Steelhead,2003,Port Angeles,0.0,147.0,147.0
Steelhead,2003,Puyallup R,85.05,859.95,945.0
Steelhead,2003,Samish R,0.0,2745.0,2745.0
Steelhead,2003,Sandy R,0.0,2013.0,2013.0
Steelhead,2003,Santiam R N,0.0,16052.0,16052.0
Steelhead,2003,Santiam R S,0.0,8132.0,8132.0
Steelhead,2003,Satus Cr,39.54,1937.4599999999998,1977.0
Steelhead,2003,Skagit R,415.86,20377.14,20793.0
Steelhead,2003,Skokomish R,396.0,0.0,396.0
Steelhead,2003,Snohomish R,1421.94,9516.06,10938.0
Steelhead,2003,Snoqualmie R,0.0,1976.0,1976.0
Steelhead,2003,South Fork John Day River,262.02,2119.98,2382.0
Steelhead,2003,Stillaguamish R,178.2,1801.8000000000002,1980.0
Steelhead,2003,Strait of Juan de Fuca Independents,0.0,294.0,294.0
Steelhead,2003,Strait of Juan de Fuca Tributaries,0.0,270.0,270.0
Steelhead,2003,Tahuya R,0.0,106.0,106.0
Steelhead,2003,Tolt R,0.0,594.0,594.0
Steelhead,2003,Toppenish Cr,28.14,1378.8600000000001,1407.0
Steelhead,2003,Touchet R,108.17999999999998,1694.8199999999997,1803.0
Steelhead,2003,Umatilla R,2454.2699999999995,6008.73,8463.0
Steelhead,2003,Upper Grande Ronde River,0.0,4743.0,4743.0
Steelhead,2003,Walla Walla R,112.56,2701.44,2814.0
Steelhead,2003,Wenatchee River,5221.9800000000005,2572.02,7794.0
Steelhead,2003,West Hood Canal,0.0,762.0,762.0
Steelhead,2003,White R,0.0,927.0,927.0
Steelhead,2003,Yakima R Upper,16.8,403.20000000000005,420.0
Steelhead,2004, ,0.0,36528.0,36528.0
Steelhead,2004,Calapooia R,0.0,2736.0,2736.0
Steelhead,2004,Clackamas R,3905.4000000000005,15621.600000000002,19527.0
Steelhead,2004,Deschutes River East Side,2726.13,5534.870000000001,8261.0
Steelhead,2004,Deschutes River West Side,449.38,1532.6200000000001,1982.0
Steelhead,2004,Dungeness R,66.0,0.0,66.0
Steelhead,2004,East Hood Canal,0.0,795.0,795.0
Steelhead,2004,Entiat River,2694.51,266.49,2961.0
Steelhead,2004,Fifteenmile Creek,0.0,5838.0,5838.0
Steelhead,2004,Green R,146.4,7173.599999999999,7320.0
Steelhead,2004,Hood R,2327.76,2064.24,4392.0
Steelhead,2004,Imnaha River,0.0,318.0,318.0
Steelhead,2004,John Day Lower Mainstem,750.6899999999999,3200.31,3951.0
Steelhead,2004,John Day Upper Mainstem,180.18,1106.82,1287.0
Steelhead,2004,Joseph Creek,0.0,5267.0,5267.0
Steelhead,2004,Lake Washington,0.0,132.0,132.0
Steelhead,2004,Methow River,12655.89,1891.1100000000001,14547.0
Steelhead,2004,Middle Fork John Day River,352.38,2164.62,2517.0
Steelhead,2004,Molalla R,0.0,7948.0,7948.0
Steelhead,2004,Morse Cr,0.0,242.0,242.0
Steelhead,2004,Naches Cr,26.759999999999998,2649.2400000000002,2676.0
Steelhead,2004,Nisqually R,595.98,2242.02,2838.0
Steelhead,2004,Nooksack R,199.79999999999998,4795.2,4995.0
Steelhead,2004,North Fork John Day,500.22,3072.7799999999997,3573.0
Steelhead,2004,Okanogan River,7256.040000000001,630.96,7887.0
Steelhead,2004,Pilchuck R,0.0,3044.0,3044.0
Steelhead,2004,Port Angeles,0.0,150.0,150.0
Steelhead,2004,Puyallup R,95.75999999999999,1500.24,1596.0
Steelhead,2004,Samish R,0.0,2790.0,2790.0
Steelhead,2004,Sandy R,0.0,2613.0,2613.0
Steelhead,2004,Santiam R N,0.0,15452.0,15452.0
Steelhead,2004,Santiam R S,0.0,14184.0,14184.0
Steelhead,2004,Satus Cr,16.38,1621.62,1638.0
Steelhead,2004,Skagit R,1158.6000000000001,22013.399999999998,23172.0
Steelhead,2004,Skokomish R,0.0,699.0,699.0
Steelhead,2004,Snohomish R,4182.0,16728.0,20910.0
Steelhead,2004,Snoqualmie R,0.0,3012.0,3012.0
Steelhead,2004,South Fork John Day River,148.26,910.74,1059.0
Steelhead,2004,Stillaguamish R,444.0,1776.0,2220.0
Steelhead,2004,Strait of Juan de Fuca Independents,0.0,300.0,300.0
Steelhead,2004,Strait of Juan de Fuca Tributaries,0.0,120.0,120.0
Steelhead,2004,Tahuya R,0.0,336.0,336.0
Steelhead,2004,Tolt R,0.0,102.0,102.0
Steelhead,2004,Toppenish Cr,24.6,2435.3999999999996,2460.0
Steelhead,2004,Touchet R,211.72,739.44,948.0
Steelhead,2004,Umatilla R,3354.4799999999996,5963.52,9318.0
Steelhead,2004,Upper Grande Ronde River,20.34,2013.66,2034.0
Steelhead,2004,Walla Walla R,74.88,1797.12,1872.0
Steelhead,2004,Wenatchee River,6899.880000000001,1946.12,8846.0
Steelhead,2004,West Hood Canal,0.0,837.0,837.0
Steelhead,2004,White R,0.0,1014.0,1014.0
Steelhead,2004,Yakima R Upper,5.91,585.09,591.0
Steelhead,2005, ,0.0,14496.0,14496.0
Steelhead,2005,Calapooia R,0.0,560.0,560.0
Steelhead,2005,Clackamas R,1175.4,4701.6,5877.0
Steelhead,2005,Deschutes River East Side,374.08000000000004,4969.92,5344.0
Steelhead,2005,Deschutes River West Side,252.07,1686.9299999999998,1939.0
Steelhead,2005,Dungeness R,102.0,0.0,102.0
Steelhead,2005,East Hood Canal,0.0,411.0,411.0
Steelhead,2005,Entiat River,2328.12,347.88,2676.0
Steelhead,2005,Fifteenmile Creek,0.0,1059.0,1059.0
Steelhead,2005,Hood R,1245.36,1280.6399999999999,2526.0
Steelhead,2005,Imnaha River,0.0,192.0,192.0
Steelhead,2005,John Day Lower Mainstem,828.4499999999999,1538.5500000000002,2367.0
Steelhead,2005,John Day Upper Mainstem,129.35999999999999,1046.6399999999999,1176.0
Steelhead,2005,Joseph Creek,0.0,5496.0,5496.0
Steelhead,2005,Lake Washington,0.0,66.0,66.0
Steelhead,2005,Methow River,10842.48,1478.52,12321.0
Steelhead,2005,Middle Fork John Day River,86.78999999999999,702.21,789.0
Steelhead,2005,Molalla R,0.0,5552.0,5552.0
Steelhead,2005,Naches Cr,67.02,3283.9800000000005,3351.0
Steelhead,2005,Nisqually R,108.0,567.0,675.0
Steelhead,2005,Nooksack R,1128.0,0.0,1128.0
Steelhead,2005,North Fork John Day,621.72,5030.28,5652.0
Steelhead,2005,Okanogan River,6305.400000000001,474.6,6780.0
Steelhead,2005,Pilchuck R,0.0,1208.0,1208.0
Steelhead,2005,Port Angeles,0.0,89.0,89.0
Steelhead,2005,Puyallup R,209.7,489.29999999999995,699.0
Steelhead,2005,Samish R,0.0,1776.0,1776.0
Steelhead,2005,Sandy R,0.0,1878.0,1878.0
Steelhead,2005,Santiam R N,0.0,6600.0,6600.0
Steelhead,2005,Santiam R S,0.0,6076.0,6076.0
Steelhead,2005,Satus Cr,54.66,2678.34,2733.0
Steelhead,2005,Skagit R,1011.0,19209.0,20220.0
Steelhead,2005,Snohomish R,2203.2,11566.8,13770.0
Steelhead,2005,Snoqualmie R,0.0,2120.0,2120.0
Steelhead,2005,South Fork John Day River,76.56,619.4399999999999,696.0
Steelhead,2005,Stillaguamish R,540.54,845.46,1386.0
Steelhead,2005,Strait of Juan de Fuca Tributaries,0.0,45.0,45.0
Steelhead,2005,Tahuya R,0.0,182.0,182.0
Steelhead,2005,Tolt R,0.0,228.0,228.0
Steelhead,2005,Toppenish Cr,49.199999999999996,2410.8,2460.0
Steelhead,2005,Touchet R,632.4000000000001,1227.6000000000001,1860.0
Steelhead,2005,Umatilla R,1882.44,4840.5599999999995,6723.0
Steelhead,2005,Upper Grande Ronde River,39.3,3890.7000000000003,3930.0
Steelhead,2005,Walla Walla R,106.44000000000001,2554.56,2661.0
Steelhead,2005,Wenatchee River,8336.02,2489.98,10826.0
Steelhead,2005,West Hood Canal,0.0,426.0,426.0
Steelhead,2005,White R,0.0,714.0,714.0
Steelhead,2005,Yakima R Upper,6.780000000000001,671.22,678.0
Steelhead,2006, ,0.0,13920.0,13920.0
Steelhead,2006,Calapooia R,0.0,1028.0,1028.0
Steelhead,2006,Clackamas R,870.8699999999999,2132.1299999999997,3003.0
Steelhead,2006,Deschutes River East Side,1309.8600000000001,5967.139999999999,7277.0
Steelhead,2006,Deschutes River West Side,173.88,1360.1200000000001,1534.0
Steelhead,2006,Dungeness R,54.0,0.0,54.0
Steelhead,2006,East Hood Canal,0.0,966.0,966.0
Steelhead,2006,Entiat River,997.92,388.08000000000004,1386.0
Steelhead,2006,Fifteenmile Creek,0.0,1101.0,1101.0
Steelhead,2006,Hood R,1307.73,1533.27,2841.0
Steelhead,2006,Imnaha River,0.0,255.0,255.0
Steelhead,2006,John Day Lower Mainstem,719.04,1527.96,2247.0
Steelhead,2006,John Day Upper Mainstem,49.800000000000004,448.20000000000005,498.0
Steelhead,2006,Joseph Creek,0.0,4283.0,4283.0
Steelhead,2006,Lake Washington,0.0,96.0,96.0
Steelhead,2006,Methow River,7693.5599999999995,1252.44,8946.0
Steelhead,2006,Middle Fork John Day River,71.4,642.6,714.0
Steelhead,2006,Molalla R,0.0,5732.0,5732.0
Steelhead,2006,Morse Cr,0.0,248.0,248.0
Steelhead,2006,Naches Cr,0.0,1968.0,1968.0
Steelhead,2006,Nisqually R,572.67,2154.33,2727.0
Steelhead,2006,North Fork John Day,236.70000000000002,2130.3,2367.0
Steelhead,2006,Okanogan River,4419.87,437.13,4857.0
Steelhead,2006,Pilchuck R,0.0,1160.0,1160.0
Steelhead,2006,Port Angeles,0.0,330.0,330.0
Steelhead,2006,Puyallup R,136.89,1384.1100000000001,1521.0
Steelhead,2006,Samish R,0.0,2373.0,2373.0
Steelhead,2006,Sandy R,0.0,1935.0,1935.0
Steelhead,2006,Santiam R N,0.0,11860.0,11860.0
Steelhead,2006,Santiam R S,0.0,7220.0,7220.0
Steelhead,2006,Satus Cr,0.0,2270.0,2270.0
Steelhead,2006,Skagit R,844.8000000000001,20275.199999999997,21120.0
Steelhead,2006,Skokomish R,0.0,693.0,693.0
Steelhead,2006,Snohomish R,2667.42,16385.579999999998,19053.0
Steelhead,2006,Snoqualmie R,0.0,3712.0,3712.0
Steelhead,2006,South Fork John Day River,74.7,672.3,747.0
